dynamism,urgency_mean,cost
0.743083774594175,0.0,14832.912942882773
0.9956294133363957,300000.0,13199.872877020623
0.8933585110639923,1800000.0,13822.889658797585
0.6431390465909769,1500000.0,12945.307847281185
0.005793655466188707,1500000.0,12354.327927051454
0.048823808399388935,300000.0,14238.411797176712
0.7558022027978579,2700000.0,11200.89858040214
0.8492573801868801,2100000.0,12192.10728257184
0.7494489955935695,2400000.0,10478.416047734689
0.8080098573298136,600000.0,11579.525959688763
0.5425888930990673,300000.0,13516.068811369048
0.5555228119399374,1200000.0,11512.180594587666
0.5053775595930907,1800000.0,12202.945070163134
0.5041600131772543,2100000.0,13891.130098520465
0.2458193665004007,2400000.0,12026.340023532844
0.6418687728137771,600000.0,13209.373331781526
0.10117537085360029,2700000.0,13368.137588785774
0.10675010855167555,900000.0,14696.398256452836
0.9486996890387811,0.0,14898.38021713292
0.15280074064874505,1500000.0,13501.28189268062
0.009836393232432905,0.0,17920.1918717021
0.7984325524067101,300000.0,13024.794337750227
0.40967396143016777,900000.0,13373.401599063016
0.0413823586313079,1200000.0,15758.95680456632
0.8956234316895553,2400000.0,11222.659179173414
0.6969858524731477,1500000.0,10825.974546450736
0.10020137134606322,2400000.0,13872.120903330382
0.5026726921786291,300000.0,15977.341369079171
0.6465540191013455,300000.0,16900.812722449344
0.3988295712662423,1200000.0,11590.356581216747
0.8028055965344859,2400000.0,11987.59978458829
0.6441688209324815,300000.0,15844.667646945896
0.4083405918992733,2100000.0,12002.274171083964
0.14478183219039875,300000.0,16510.534521493973
0.5006016242920082,1200000.0,11800.036202673993
0.9942472759026709,600000.0,12813.082146985655
0.5451519777008094,0.0,13688.524124112713
0.7478344904262724,2100000.0,11625.825006484925
0.5091045033478261,600000.0,12298.995972179162
0.6927909761872969,900000.0,11662.11410307041
0.10487215033353137,0.0,17971.779998908303
0.2468173001381202,0.0,16114.997670392475
0.30064427856928844,1800000.0,13323.012930501947
0.9558998658004418,2700000.0,11264.943767395574
0.09274571089409223,300000.0,13465.609665387892
0.10920370839432114,300000.0,13304.150431108566
0.556619451498026,1500000.0,10024.838359263307
0.2537959577315616,2400000.0,12416.58687978337
0.2556916873932128,2100000.0,10275.768210366254
0.746123161809906,600000.0,12033.469189215584
0.9516284830593261,0.0,16455.761828759474
0.846794254333808,0.0,15676.609789806633
0.5905396972677177,900000.0,11278.00786100213
0.5484877403410419,600000.0,11428.368411263562
0.8007766854066853,1200000.0,11363.198691341513
0.40085469490517645,900000.0,11334.446946267546
0.8973380594837501,2400000.0,11722.926446924404
0.8585348424719351,900000.0,10852.544581789729
0.0062972755732666474,600000.0,12187.272022330095
0.20291712803110784,2400000.0,12688.836560623786
0.29908816776889013,2100000.0,10955.651677219523
0.009939203289535348,1500000.0,11335.40848292698
0.9993401026214737,0.0,15498.829169146402
0.2554474087559364,900000.0,11237.752780247882
0.3409962773084998,300000.0,16969.910926141605
0.4452439428662268,1200000.0,10921.849296862285
0.34859032543419965,2100000.0,11044.36108024528
0.8549496509070423,900000.0,11690.31742835743
0.9906420453825688,1800000.0,10734.618539517915
0.8479042936046803,1200000.0,13458.326036184475
0.6458361637452361,600000.0,13875.568460323537
0.8956417131085682,900000.0,12447.302704570513
0.850504950239654,2400000.0,10669.331738356585
0.9996041885875536,900000.0,13506.719494144836
0.20367182912580717,1200000.0,14651.576239138356
0.6479245418824813,1500000.0,11117.141119481264
0.8419938429094936,300000.0,14222.40365106131
0.24789147406252,1500000.0,12458.263269404557
0.39101186667298626,0.0,16762.731285791622
0.5531894737649642,1200000.0,11123.703713924031
0.6062626688525288,1500000.0,12809.912147097379
0.8982869221317926,1500000.0,12727.349534306906
0.2451022087497552,2100000.0,11731.158538653466
0.19400466582595055,2100000.0,12519.8186370933
0.5407300063271094,1200000.0,11828.158199587566
0.956268930986034,2400000.0,10994.269352834672
0.09647353367923239,2100000.0,13622.465442147619
0.9928433810862552,1200000.0,11199.210428829489
0.9924170168737544,2100000.0,9893.728075919156
0.7560169446837876,1800000.0,11373.658491509792
0.40101464529065034,300000.0,15120.470444860597
0.19902428286918672,600000.0,10787.63621032535
0.10059477721885834,1800000.0,11648.949584816623
0.09450712864902833,2700000.0,12889.568097809968
0.7456025768629772,2100000.0,10704.16790482517
0.3006883172652951,2400000.0,12541.742461811311
0.7088583981578137,0.0,15813.990610429646
0.6010959541145893,2100000.0,11025.340354050093
0.3545194802402427,1800000.0,11387.809594482516
0.05233495128693455,900000.0,12668.255527096499
0.9939039700468433,1200000.0,12137.859657767936
0.4467806275023225,1500000.0,13217.368197137757
0.9046557454303175,2400000.0,12763.462647313554
0.805205941157852,900000.0,13567.787037529082
0.8502633834975288,2400000.0,11553.861841981736
0.308148534435283,2700000.0,12253.968660371096
0.9030296096985494,2100000.0,10926.042471243187
0.35527876759745414,1200000.0,11020.436977139607
0.9924359806959625,2400000.0,10534.520927200872
0.05636678469521195,2700000.0,11849.787379617477
0.4036528118211419,2700000.0,12444.857253557413
0.6987738621429658,2700000.0,12007.108754304243
0.25708131600827755,2400000.0,11990.167493517572
0.9055080399075758,1800000.0,13076.350360353548
0.009075660389721407,2100000.0,13637.039772933285
0.1465338747370859,300000.0,17200.652523889796
0.8436491950379299,600000.0,12946.437108819246
0.7917828361823331,1500000.0,10876.283760642182
0.6914286001363965,2100000.0,10359.078790695272
0.14524611894304051,1800000.0,10119.013945796434
0.20357811183720187,1800000.0,15000.834456104889
0.009436523167342226,1800000.0,10163.129022451076
0.4598540204222866,2700000.0,12115.167375742516
0.7530801068750862,300000.0,14500.084598827227
0.7923548404817676,2400000.0,12192.711989960946
0.6480990203952717,300000.0,14416.804646282282
0.7958445874018101,1200000.0,12606.410260140483
0.5490012237601314,0.0,13727.015849745138
0.7597334356241717,1500000.0,11571.043736556177
0.049248017578281456,2100000.0,14246.044991189774
0.9455247731233701,0.0,16311.754543796531
0.29237595007654116,900000.0,11973.811600549046
0.49190686586686505,0.0,17541.96350934836
0.7569655572015815,300000.0,14437.752802677354
0.6024516183296562,2700000.0,9316.983453044535
0.2548640408072036,0.0,15872.457399828372
0.7987711895401626,1200000.0,13033.90458454305
0.5474548434600237,300000.0,13973.57372950616
0.04141043636302433,600000.0,13776.023420178653
0.8058075205352093,1500000.0,11955.220770213095
0.35652716220708913,2100000.0,11238.352647655638
0.5466755584319061,1200000.0,11153.068145342018
0.44255540729370557,2100000.0,11971.95516887608
0.9044763306905896,600000.0,13138.955810616535
0.3920390580631957,1200000.0,11540.537060088427
0.10392230625331933,1200000.0,14473.931478783314
0.00974670975054448,1800000.0,11144.6279422836
0.8094223048357053,1800000.0,11728.268094652569
0.7452435855323796,2100000.0,9926.001879502424
0.5061006878946117,0.0,18179.36814118097
0.35834981613490136,0.0,15698.663320970732
0.6000115946237361,0.0,14813.974326055855
0.8003007055784496,2700000.0,10405.707268571832
0.2081651134994137,300000.0,14810.832547426322
0.10654746471958065,300000.0,13935.947362075847
0.0556523500136169,600000.0,12885.552266710947
0.4573105125225837,0.0,15569.612291502312
0.8945868554201127,900000.0,13099.84988808144
0.3013154365395171,300000.0,15095.46554285706
0.7060063373815044,2400000.0,10819.823092186807
0.007418991018878329,0.0,17836.949551864534
0.507330528856552,2400000.0,11229.78822502461
0.40772446172299426,600000.0,12979.41713576366
0.008898177093614401,2700000.0,13541.451380550425
0.049278255942876714,600000.0,13379.794344283471
0.7022310332859623,1500000.0,13490.277546716154
0.8076833018796326,2400000.0,12101.865972500664
0.04306106392361253,1500000.0,11966.490042423331
0.5971875323904037,0.0,15691.567982688648
0.4962255267041443,900000.0,12686.667124497279
0.10750770615553074,900000.0,14296.904103882513
0.49318979219389114,2100000.0,12341.567453768472
0.009620896125858924,2400000.0,10774.62076000179
0.24722536602580847,1200000.0,12142.376572544814
0.1975211441908551,2700000.0,10459.190565201321
0.3953797473383437,600000.0,13233.038318546045
0.5901562011680022,2700000.0,11776.390260733922
0.1953811208131897,600000.0,16158.654047994938
0.20825643799959925,1500000.0,11438.348822336398
0.5521494711546181,2100000.0,12820.674700524909
0.9086998928247394,2700000.0,11818.115657953225
0.5508156089360245,1800000.0,12087.453060802292
0.8475974270396662,300000.0,14466.222214687483
0.5562793658504344,600000.0,14136.49204611272
0.5483584171579571,900000.0,11484.309628251865
0.048336823600064305,2400000.0,13988.003845024601
0.65016330792723,1200000.0,10371.333906791035
0.05332510795471446,0.0,18068.41455690818
0.257286838744631,2700000.0,10854.407774562358
0.2033791581125176,600000.0,14058.86846547227
0.7577967179086708,1500000.0,12904.922461104294
0.6089963569288026,600000.0,13607.520370085851
0.44249354718529754,900000.0,14197.080186119121
0.6000839919997651,1800000.0,12742.238948199705
0.6962026360126873,600000.0,15437.251717924368
0.45738776858014596,900000.0,12213.377312871859
0.8041382293524879,2700000.0,11178.014259227502
0.9994427690152399,0.0,15003.372376990397
0.09727866881009828,2700000.0,11295.73350155327
0.547821021478242,0.0,16638.43862831977
0.6042903526240605,2100000.0,13354.289644164586
0.5028223787653205,1200000.0,13783.848445026557
0.24707885459308854,1800000.0,10735.409142275452
0.201563016329241,2400000.0,11077.018443434063
0.9943569710959751,1200000.0,11129.841660965181
0.9429485584838401,1200000.0,11144.448291550136
0.599391982300995,1200000.0,11000.30157714984
0.39859101701492095,2400000.0,11604.047195215788
0.8977724074943204,1200000.0,11844.135212849042
0.80628853039237,0.0,16971.350821381056
0.8922618622187649,900000.0,13017.603742803783
0.6405378467165559,900000.0,12959.091459162173
0.39691948433471014,2100000.0,10900.069644375224
0.040788291696281065,0.0,15189.319940563075
0.49215148839245193,1500000.0,14471.3383159043
0.694239545136285,900000.0,11596.846903338734
0.39629478865726975,300000.0,13309.837889582885
0.694094955807209,600000.0,11305.629844978479
0.7949876169242296,0.0,15754.6965050167
0.45578916411864856,600000.0,12780.650640693839
0.00672292690698828,2400000.0,13784.257332048812
0.09423923026625003,2700000.0,14490.871661307048
0.2005985295878805,0.0,17503.348308503293
0.3090623085243932,1500000.0,10150.09111301001
0.40364878711660546,1800000.0,10495.2692046276
0.9966044459840654,300000.0,14059.560215236668
0.6081051987078689,900000.0,11897.483164460782
0.15897459334919617,600000.0,12915.945811961721
0.09946104264908795,1500000.0,11415.954087107173
0.7448322543855792,600000.0,13932.248530725608
0.05719561900509096,1500000.0,13489.739562479204
0.7495326894157281,1500000.0,12596.972484775393
0.007023251137932451,2700000.0,10413.863818734582
0.20253460926381617,600000.0,13364.308746349434
0.9927278322929287,300000.0,14823.24085773006
0.2047775237127616,300000.0,15774.169947444027
0.24851994126874932,2100000.0,10069.586047372522
0.09530682577526028,1500000.0,13652.797889196454
0.9067728871958136,1500000.0,11518.020466581875
0.5067637360940984,300000.0,13926.52045500293
0.4496439010619333,0.0,18247.65289439564
0.35911018218903146,300000.0,16339.924362986569
0.8472961510817247,600000.0,13913.338713614976
0.053238532820417905,2700000.0,9893.244513874253
0.30445533232660993,0.0,16058.055188176417
0.49685503351857074,2700000.0,11487.51803773317
0.2944993916763152,900000.0,13327.423134796423
0.4930203510102502,2100000.0,12824.178528655862
0.5451350242750944,2700000.0,12610.461325372778
0.5414250617398396,2100000.0,13148.79853172265
0.7998446834145121,2100000.0,10732.223939375073
0.14302369499739043,300000.0,15098.416830069315
0.05978907341186446,900000.0,14599.610376631079
0.34335487602858805,600000.0,11572.919718649844
0.15509939088797275,2400000.0,12791.007489271879
0.008376168162746,2100000.0,11441.92939550554
0.901735937426215,2700000.0,11017.392569262945
0.009792371579303238,300000.0,14604.532074016553
0.09544595797099897,600000.0,15968.991999141506
0.14017584710646658,900000.0,14288.37649386201
0.7002011203404299,300000.0,12315.401741495307
0.6520392690423036,1200000.0,12610.837903205133
0.35675647224174256,1800000.0,13012.120041841423
0.45949458002639265,1800000.0,11723.989052765113
0.9015013579206455,2700000.0,10878.980056462995
0.5417048439384664,2700000.0,12408.488163469894
0.29959069282130635,600000.0,11859.175098596294
0.24422478300532557,0.0,18122.116292840357
0.3414063513443212,2700000.0,10583.898571072412
0.9487087960054963,2100000.0,11607.976120720272
0.6006257467637295,1800000.0,13080.280520380886
0.14682043673889866,1500000.0,11138.046930933982
0.3039681246350133,0.0,17192.702943583332
0.7580943659729631,900000.0,12310.944151600714
0.34892969087808956,2700000.0,11775.853991762939
0.9507526686689629,1500000.0,11848.11425001689
0.6475706297320624,900000.0,11572.36517591006
0.996871707201997,2400000.0,12877.153031111047
0.6969667488680942,2100000.0,11438.839692023299
0.1090481707656874,1200000.0,16368.279054688926
0.5076465822694063,600000.0,12461.590976643285
0.6099296987031615,600000.0,13721.271908423334
0.9941755884464064,900000.0,12320.430069616816
0.15489710282540659,300000.0,16221.887161098955
0.008067510677886247,2400000.0,8999.667154369055
0.09382676418148261,2100000.0,10528.425564860265
0.9531861405330742,2700000.0,12203.32952043711
0.4552762207429246,600000.0,13777.243060155377
0.40323218576639563,1200000.0,9457.796283827858
0.45169821845471925,900000.0,10739.108787839868
0.15503792156173324,1200000.0,13104.492228651663
0.6439743976791845,900000.0,12231.585521420082
0.49732713587899,2100000.0,11497.542967228665
0.25274389267881603,1200000.0,17135.562654263093
0.8463136048209052,2700000.0,12787.992468273067
0.14966881463215687,1800000.0,11482.327865897065
0.0455917974041441,1800000.0,14255.347100335013
0.5462974023708032,0.0,14779.99750028549
0.008915808576118955,1200000.0,13254.668877691407
0.9549911626064189,2700000.0,11313.932858336186
0.6905169081845974,900000.0,12260.580045252185
0.05913580789923489,2400000.0,12934.43967398569
0.844493489410046,1800000.0,12279.737458915439
0.30922742361862,1500000.0,10642.508472489353
0.8591265110597371,1800000.0,11248.430374174073
0.747225018900987,1500000.0,13433.402983703052
0.40873845377011564,1500000.0,12443.94972295387
0.29901872074066094,300000.0,13072.18848719291
0.14059958929064997,0.0,16592.453189870896
0.7462933503043069,1800000.0,11761.355520310342
0.9928183359207561,900000.0,12991.079863943407
0.9072992527555016,2100000.0,10218.786902298205
0.7976740578153316,2700000.0,11858.643060213966
0.1918316226163037,900000.0,13427.143122506997
0.09926142517955439,0.0,19818.720848309727
0.5496372257745923,900000.0,12089.554305122549
0.9502946094809188,1200000.0,11566.755743767413
0.24953092688648437,300000.0,19494.457089207677
0.5926332386273837,1500000.0,11847.042018404574
0.057531844126118226,1800000.0,8038.311006004892
0.4542724713543089,1800000.0,10573.00847010057
0.4960908070143054,900000.0,13005.384048459016
0.5963864305342166,600000.0,13371.21369381358
0.6012417112148218,300000.0,16807.369697438025
0.3096743847574287,0.0,18160.465770191673
0.4076621369327338,2400000.0,11663.131912289928
0.554824130026732,300000.0,14956.480061607237
0.24453147861344748,300000.0,18363.925365063784
0.9023005216890982,600000.0,13142.4490067591
0.1525136885897539,1800000.0,8870.148413025388
0.5082342582058322,2700000.0,10926.139810927718
0.44348979685805734,2700000.0,12268.546577787441
0.9989373057249951,300000.0,13704.072068724585
0.7554470685910978,300000.0,13432.222077888111
0.9971868059813025,0.0,15907.29613799372
0.8063468738952846,1500000.0,12654.48388086903
0.7401676200878229,2700000.0,12932.260567560776
0.255546043903479,2100000.0,13414.138943309188
0.8536063880323919,2100000.0,11773.274250264389
0.30149227700760006,600000.0,14215.648794102744
0.9016595421465724,1500000.0,12025.042190707536
0.9542803885885989,1500000.0,12267.504759599671
0.24002360482803642,0.0,17215.86268331641
0.7540811528443624,2700000.0,11281.120614388625
0.5088189417740435,2700000.0,10694.442035787295
0.6002238624366552,1200000.0,10334.168353925104
0.2967618767514396,1200000.0,12541.350116841524
0.8096456766862088,1800000.0,10732.233378644047
0.30466108800116853,300000.0,15408.750164196663
0.6987372387870785,300000.0,14330.177988499441
0.4559119152126715,600000.0,10755.811137589328
0.948698113972976,1200000.0,12936.543549267044
0.008726062914658717,1200000.0,13745.682225341185
0.7406561137765005,2400000.0,11446.03165939154
0.04923796991049456,0.0,18945.067305843317
0.9076000527337199,0.0,17124.35026584364
0.9575020535940001,2700000.0,12944.730485169433
0.8411461813200325,2100000.0,10690.362064761668
0.35686220276984026,0.0,16190.285651132224
0.49974463484407394,2400000.0,13760.304518654388
0.2019859477119863,2400000.0,10447.886626294685
0.7989618670734704,2700000.0,10770.893707875417
0.4080125315091423,300000.0,14036.0137066799
0.5081056217188258,300000.0,14343.655309923191
0.2556901033707387,900000.0,10832.672259690677
0.7046339915037155,300000.0,13626.74349482379
0.6413316885709179,2700000.0,12146.961011879828
0.007729237116410159,1500000.0,14855.286624642189
0.9591851852828231,600000.0,14546.260852864776
0.6074923215128052,2400000.0,10087.265492469665
0.3426238033543465,300000.0,13811.836860128353
0.008371338562276343,900000.0,14402.67097333153
0.6418846825438458,600000.0,14186.593161362553
0.39693779878757995,2700000.0,9918.215297798544
0.40826006341159504,1200000.0,13310.744011799774
0.20254346019810354,900000.0,12397.126191544396
0.14096656529779283,600000.0,13563.161886243348
0.044308479205957596,300000.0,17201.501119368928
0.7957262846680226,1200000.0,10761.21538080347
0.30857210119143796,2100000.0,11744.723031332273
0.5400909464465584,900000.0,13419.781199200235
0.2594182122762333,1800000.0,11850.333859077798
0.8408183230645021,1200000.0,11837.750433202096
0.4520992850017078,2700000.0,11125.294680705012
0.2537143968380171,600000.0,11708.827421528227
0.9044008450811187,1200000.0,12228.159829716014
0.204685434759595,0.0,17385.138221502693
0.005694182442917306,2100000.0,12784.383117565469
0.40477085020372294,1800000.0,12457.212723419454
0.5437980072425557,900000.0,11212.60841164177
0.3007659196030248,2700000.0,11502.673621104614
0.9046724112153987,900000.0,12124.045222825001
0.0062119984878005186,0.0,17656.438464184313
0.7073432006518502,1500000.0,10602.41101442212
0.09631525537306473,0.0,19301.419054327584
0.14983478392044491,0.0,17512.581672914603
0.09448379849015132,300000.0,13914.993090616179
0.9053133675659901,2100000.0,12099.448296266663
0.542333879050607,1500000.0,13275.107321450685
0.5457407832455528,1200000.0,13916.856881504447
0.1943017616755599,300000.0,15000.746961174336
0.7406680716589036,900000.0,13481.06389057064
0.2069113737293793,1500000.0,13687.507867415336
0.4923906335398164,300000.0,12563.090212236686
0.5034944684406948,900000.0,11035.945107063477
0.09379917435990415,900000.0,12554.703483351237
0.15418325969988933,900000.0,11276.465813829824
0.7923675028139578,2700000.0,11117.709734714497
0.5975742906969976,0.0,14116.381915253694
0.9065336000934773,1500000.0,10937.40588038607
0.19242651037047476,1800000.0,13626.278267143145
0.8502629572285485,900000.0,11334.584762905137
0.5045620159451092,1800000.0,9912.503798560712
0.3431100971881811,0.0,16192.981058438634
0.9503632612346233,1800000.0,11726.042103464699
0.14360643368097714,300000.0,14707.421114426634
0.19629563864471722,300000.0,14552.59004187215
0.6463012943817352,600000.0,11525.359542769876
0.7900442650474809,2100000.0,11371.959578076645
0.5545298868251893,1500000.0,10241.054139536103
0.8497787773050649,300000.0,14258.68623754944
0.8445441261210884,2400000.0,11345.90817682256
0.29012303875610634,900000.0,14094.5687671429
0.009049081267079373,0.0,18528.047452222127
0.09282083263753482,600000.0,14989.655795777908
0.3446860456154215,2400000.0,12422.41313433
0.5016197632050895,0.0,17979.505309857563
0.006698566232698044,1200000.0,14327.024473935819
0.6565811396054061,600000.0,12080.465824599505
0.9969572081754355,0.0,16134.508325318673
0.05678865936976152,0.0,16961.544972903535
0.5968862981602903,300000.0,13551.935319323022
0.4455792813815247,0.0,17040.98576833433
0.9933226799077092,0.0,15670.703378151686
0.10525898766704023,300000.0,16608.02151434398
0.8018104829893338,2700000.0,10583.35125128635
0.5408427030815085,600000.0,13493.523629267112
0.6935271558824128,2100000.0,12973.835427431304
0.052870864578891896,1200000.0,10243.827655443592
0.34872586277858475,600000.0,13175.42257097393
0.10010642548802151,1500000.0,12402.749464720002
0.40788737759567417,600000.0,11691.49368050191
0.3084227067088112,2400000.0,10968.180348815982
0.9456220800883222,900000.0,10611.926484708001
0.8917782026834953,2100000.0,11333.254905190393
0.006711942308093577,1800000.0,12055.881797890794
0.6009519205519436,1500000.0,14377.29905436272
0.3013999312255192,300000.0,13397.783985154601
0.6921154086377248,2400000.0,10875.056191787642
0.6419349807315649,1200000.0,10832.40958304734
0.009945592253030155,1200000.0,14553.276795880143
0.15209997959692922,2700000.0,11460.107604457593
0.24754684486509015,900000.0,10053.121921075828
0.5433707046707985,1500000.0,12355.506251135925
0.8490937784214874,900000.0,11506.908926309334
0.6959305900433287,300000.0,14392.94655224919
0.25276712510460453,300000.0,16688.85355848076
0.15185431718498743,2700000.0,13058.187857598834
0.4505726782449784,600000.0,10535.580132181429
0.408349676030592,300000.0,13193.824826701653
